Symbol,Description,Price change % 1 day,Volume 1 day,Relative volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
VRT,"Vertiv Holdings, LLC",0.019966057701907514,4789155,0.8285298954151964,115451593487.28992,USD,75.45374670515878,3.9835,USD,130.95431354359923,0.0665535256730225,Electronic technology,Buy,300.57,USD
CDNS,"Cadence Design Systems, Inc.",4.798107339376382,2582831,0.8990762787864648,108737704299.15948,USD,92.03688572429088,4.2835,USD,8.486982068686055,0,Technology services,Strong buy,394.24,USD
SBUX,Starbucks Corporation,-0.4932311890020076,7306295,0.8802712137911364,108066350408.80069,USD,72.37063043810105,1.3102,USD,-52.37541347097525,2.59208731241473,Consumer services,Neutral,94.82,USD
HWM,Howmet Aerospace Inc.,-2.1238586740770122,2403120,0.9169995091645575,98646497521.29675,USD,57.19621398413214,4.3106,USD,40.55234927777234,0.19055180627233,Electronic technology,Buy,246.55,USD
CMI,Cummins Inc.,3.295353336813968,1111813,1.1416405279086157,92822476333.53195,USD,34.91593868896536,19.2657,USD,-4.155514651012388,1.22846349927828,Producer manufacturing,Buy,672.68,USD
FCX,"Freeport-McMoRan, Inc.",0.8521382357582439,12693915,1.0420518514320949,91874446192.71675,USD,34.00010639995744,1.8797,USD,55.154766817994215,0.946820261953606,Non-energy minerals,Buy,63.91,USD
UPS,"United Parcel Service, Inc.",-0.7739082365948068,4544315,0.7571188732186365,91545673908.88611,USD,17.435930644821838,6.1769,USD,-9.902564252166055,6.0438548000737,Transportation,Buy,107.7,USD
SNPS,"Synopsys, Inc.",1.8565128536086901,1579675,0.640417576544024,90661631679.76706,USD,109.53846153846155,4.3225,USD,-68.87197361409169,0,Technology services,Buy,473.48,USD
NOK,Nokia Corporation Sponsored,1.460361613351871,102794110,0.7112949169892339,84081246055.4913,USD,91.01684341859014,0.1603,USD,8.67796610169492,0.835521557719054,Electronic technology,Buy,14.59,USD
SNOW,Snowflake Inc.,0.9191639385545193,4925615,0.3127911293173249,83339969545.86377,USD,,-3.5146,USD,16.45828381269312,0,Technology services,Strong buy,240.45,USD
DDOG,"Datadog, Inc.",-1.037973602152837,5632322,0.789981087823118,82468858577.85417,USD,618.3079797171071,0.3747,USD,-18.825823223570197,0,Technology services,Strong buy,231.68,USD
ABNB,"Airbnb, Inc.",0.6664669761869214,3278041,0.8885408076371702,81021615135.73573,USD,33.11165299637923,4.0599,USD,2.1538384117957854,0,Consumer services,Buy,134.43,USD
ASX,"ASE Technology Holding Co., Ltd.",4.3784895680282165,10966878,0.9937242088797635,80023036748.6949,USD,52.73159144893112,0.6736,USD,43.41068767298275,0.767751983543932,Electronic technology,Strong buy,35.52,USD
FDX,FedEx Corporation,-0.23564954682778633,1761178,0.7638843022507618,78792721146.61824,USD,17.57760933441213,18.7864,USD,17.954642489388956,1.75226586102719,Transportation,Buy,330.22,USD
COHR,Coherent Corp.,6.615560094432213,5557350,0.9278312459892023,78633313066.98131,USD,191.88866609376495,2.0946,USD,,0,Electronic technology,Buy,401.93,USD
