Symbol,Description,Price change % 1 day,Volume 1 day,Relative volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
TTMI,"TTM Technologies, Inc.",-9.316165332179182,1992516,0.6403667914394333,17407346468,USD,91.11268141544818,1.8397,USD,145.6864316239316,0,Electronic technology,Strong buy,167.62,USD
SN,"SharkNinja, Inc.",-2.9561836883453516,1667180,0.7141605400921008,16956970748,USD,24.15336236090953,4.9608,USD,57.1066632885736,0,Consumer durables,Strong buy,119.82,USD
GH,"Guardant Health, Inc.",-5.598977904704647,3345530,1.182718946605818,16655875348.000002,USD,,-3.4003,USD,-0.6303640130216069,0,Health technology,Strong buy,125.61,USD
SITM,SiTime Corporation,-11.49961809386405,696688,1.314329589809667,16515966961,USD,,-1.0106,USD,73.44997898276586,0,Electronic technology,Buy,625.68,USD
AMKR,"Amkor Technology, Inc.",-12.015713898672436,5688694,0.9949329496476158,16099318951,USD,37.05077010838563,1.753,USD,37.40398181533154,0.5118090839107,Electronic technology,Neutral,64.95,USD
GEN,Gen Digital Inc.,-0.9049773755656051,6939480,0.8435120800892809,15831963276.999998,USD,16.606635071090047,1.5825,USD,53.596039988352906,1.90258751902588,Technology services,Buy,26.28,USD
RMBS,"Rambus, Inc.",-14.195453203424854,4360063,1.9644459346784309,15713382922,USD,69.07025382640936,2.1038,USD,10.152363998115096,0,Electronic technology,Buy,145.31,USD
NVMI,Nova Ltd.,-8.578016910069175,970481,2.5879251793649924,15121067229,USD,59.66914577402079,7.9733,USD,21.042324508136993,0,Electronic technology,Strong buy,475.76,USD
RBRK,"Rubrik, Inc.",-4.662337662337667,9492343,1.970184048017786,15108478062,USD,,-1.4525,USD,48.86643666830951,0,Technology services,Strong buy,73.41,USD
BBY,"Best Buy Co., Inc.",0.774757008029316,3901910,0.5805363282557252,15073134115.999998,USD,13.235402945311924,5.4052,USD,32.098343027518446,5.32569192060386,Retail trade,Neutral,71.54,USD
DECK,Deckers Outdoor Corporation,-0.7617474302496313,1181376,0.43524975697693136,15017196841.999998,USD,15.361338807518004,7.0391,USD,11.11795163225358,0,Consumer non-durables,Buy,108.13,USD
APTV,Aptiv PLC,-5.924300603400997,5326118,1.0820050877490546,14517167978,USD,40.55571977534732,1.6915,USD,-71.97601020560315,0,Producer manufacturing,Strong buy,68.6,USD
AAOI,"Applied Optoelectronics, Inc.",-12.760609197101871,19827636,1.6955965682677816,14202969818,USD,,-0.6602,USD,82.91938321432268,0,Electronic technology,Buy,177,USD
SMTC,Semtech Corporation,-10.823737821080593,3840385,0.7987069316028087,14067689914.000002,USD,,-0.3956,USD,80.79984469035139,0,Electronic technology,Buy,151.02,USD
DY,"Dycom Industries, Inc.",-4.5622940417954485,412509,0.5670202642435476,14003067263.999998,USD,44.36114546665398,10.511,USD,33.28514728446253,0,Industrial services,Strong buy,466.28,USD
RRX,Regal Rexnord Corporation,-4.42345459646498,701894,0.875284214159773,13606820202.000002,USD,47.51057598438008,4.3022,USD,22.566308652175152,0.684931506849315,Producer manufacturing,Buy,204.4,USD
SANM,Sanmina Corporation,-10.013208153357365,609502,0.6910993387125139,13510916518,USD,53.37963747247162,4.7224,USD,9.26675767602212,0,Electronic technology,Buy,252.08,USD
HUT,Hut 8 Corp.,-12.147777082028812,6012813,1.4788038006316646,12637562507,USD,,-2.9097,USD,-418.94060995184594,0,Miscellaneous,Strong buy,112.24,USD
ONTO,Onto Innovation Inc.,-7.832289998544177,1101985,1.0357675517994216,12597060573.999998,USD,117.56185878092938,2.1541,USD,-51.202881478796655,0,Electronic technology,Strong buy,253.24,USD
SAIA,"Saia, Inc.",-1.0436332011115153,423420,1.1855400070053872,12442388797,USD,48.99800441130133,9.521,USD,-20.559694954568577,0,Transportation,Neutral,466.51,USD
AUR,"Aurora Innovation, Inc.",-7.74853801169591,41185095,1.4042391059391681,12375191289,USD,,-0.4398,USD,7.215189873417711,0,Technology services,Buy,6.31,USD
VICR,Vicor Corporation,-11.459558343133407,926563,1.2319868249530241,12354384023,USD,90.77330118222312,2.9859,USD,484.2105263157895,0,Electronic technology,Strong buy,271.04,USD
WULF,TeraWulf Inc.,-8.361970217640327,26701300,0.9745837537359461,11892783691,USD,,-2.5116,USD,-663.172288058341,0,Technology services,Strong buy,24,USD
VIAV,Viavi Solutions Inc.,-10.618304829919186,6355750,0.911882344530248,11653103117,USD,,-0.25,USD,-1290.4761904761906,0,Technology services,Strong buy,47.56,USD
PL,Planet Labs PBC,-25.982081323225366,40838303,2.9478030656953296,11482989663.000002,USD,,-1.1479,USD,-216.83687551752686,0,Technology services,Buy,32.22,USD
APLD,Applied Digital Corporation,-10.26047565118913,21846446,0.9862003565741664,11322188523,USD,,-0.7392,USD,46.25954198473283,0,Technology services,Strong buy,39.62,USD
BTSG,"BrightSpring Health Services, Inc.",0,8013784,2.6544898242090103,11130916226,USD,53.35564231269752,1.0758,USD,282.3027718550107,0,Health services,Strong buy,57.4,USD
SWKS,"Skyworks Solutions, Inc.",-7.956962342049309,7169825,1.4205035413700648,11065367560,USD,30.587892898719442,2.4052,USD,-6.057883841737297,3.86026913143945,Electronic technology,Neutral,73.57,USD
FIVE,"Five Below, Inc.",-0.8872352604464715,2159781,1.181788758462479,10531829194,USD,24.027981026391483,7.9268,USD,66.15939294847608,0,Retail trade,Buy,190.465,USD
HBM,Hudbay Minerals Inc.,-14.807436918990707,10245521,1.6640418533076091,10192590403.829786,USD,15.610071082520953,1.6438105800000002,USD,334.47928555762417,0.0559910414333707,Non-energy minerals,Strong buy,25.66,USD
RIOT,"Riot Platforms, Inc.",-10.229341099381138,18383867,1.1131228818746772,9325208893.999998,USD,,-2.458,USD,-80.44340038173543,0,Technology services,Strong buy,24.66,USD
CIFR,Cipher Digital Inc.,-12.133072407045015,25866945,0.9959579698913569,9183154725,USD,,-2.2256,USD,-502.3274695534506,0,Technology services,Strong buy,22.45,USD
VSAT,"ViaSat, Inc.",-7.884272590154942,2557485,0.7971646269782228,9174702403,USD,,-0.295,USD,93.37465750348112,0,Electronic technology,Strong buy,67.18,USD
FORM,"FormFactor, Inc.",-7.823545673551598,1260947,0.7840730107741507,9097321765.000002,USD,134.18420144877544,0.8697,USD,25.697355109119822,0,Electronic technology,Buy,116.7,USD
AAL,"American Airlines Group, Inc.",1.5037593984962352,106125267,1.3345998265023336,8928699280.000002,USD,44.07443682664054,0.3063,USD,-64.63865158162086,0,Transportation,Buy,13.5,USD
QBTS,D-Wave Quantum Inc.,-13.712011577424018,34318596,0.5540130992167392,8835117434,USD,,-1.1325,USD,-87.40691709415856,0,Electronic technology,Strong buy,23.85,USD
SIMO,Silicon Motion Technology Corporation,-12.206875487833857,1471263,1.2627595521927277,8682285437,USD,51.45493963442528,5.0277,USD,80.39827771797633,0.769230769230769,Electronic technology,Strong buy,258.7,USD
BRKR,Bruker Corporation,-5.96965149241287,3588287,1.0131743638935797,8584003279.000001,USD,,-0.2404,USD,-145.78175585602744,0.354672814328782,Health technology,Buy,56.39,USD
CAVA,"CAVA Group, Inc.",1.1846689895470304,1918343,0.6854487246323018,8456002181,USD,139.40092165898616,0.5208,USD,-56.55655655655656,0,Consumer services,Buy,72.6,USD
CORZ,"Core Scientific, Inc.",-7.380867072733782,13426345,0.8906406553386578,8217334724,USD,,-1.1469,USD,77.29495377427594,0,Technology services,Strong buy,25.85,USD
VSH,"Vishay Intertechnology, Inc.",-10.161771634992931,10644038,1.1575517584958057,7785268523,USD,3575,0.016,USD,,0.699300699300699,Electronic technology,Buy,57.2,USD
CLF,Cleveland-Cliffs Inc.,-6.23700623700624,16589974,0.737622683095288,7717710371,USD,,-2.3386,USD,3.8760327181552903,0,Non-energy minerals,Neutral,13.53,USD
ENPH,"Enphase Energy, Inc.",-18.014329580348004,10448779,1.105945114706684,7389926029.999999,USD,55.18157661647476,1.0161,USD,-5.470276304772534,0,Producer manufacturing,Neutral,56.07,USD
MXL,"MaxLinear, Inc",-14.106782719456525,4498504,0.8378909269447676,7246058877,USD,,-1.5146,USD,42.61574600287945,0,Electronic technology,Buy,80.92,USD
PRAX,"Praxis Precision Medicines, Inc.",-4.0604343720491025,617734,1.1294480654352697,7081208275,USD,,-13.3803,USD,-24.902451319007525,0,Health technology,Strong buy,254,USD
OSCR,"Oscar Health, Inc.",3.855932203389831,9386016,1.36160926447461,6517258278,USD,,-0.6096,USD,-318.80832735104093,0,Health services,Neutral,24.51,USD
LUNR,"Intuitive Machines, Inc.",-12.696996729110921,13942562,0.6736240175170357,6371735408.999999,USD,,-0.8716,USD,59.0605918271489,0,Electronic technology,Buy,29.36,USD
ETSY,"Etsy, Inc.",-0.28337061894108534,2666165,0.8444573783349529,6344762170,USD,27.324369610527608,2.4469,USD,73.82254741777366,0,Retail trade,Buy,66.86,USD
LEGN,Legend Biotech Corporation,-4.6198830409356875,2484731,0.6969237624225034,6058831800,USD,,-1.3602,USD,-13.7671462027434,0,Health technology,Strong buy,32.62,USD
FLY,Firefly Aerospace Inc.,-12.654246310186299,6683984,0.5807509296055637,5928890983,USD,,-2.3696,USD,-21.52418072721679,0,Electronic technology,Buy,36.1,USD
VSXY,Victorias Secret & Co.,2.0799124247400056,3254935,0.7789778797215468,5925155192,USD,30.548730548730543,2.442,USD,22.596515889351885,0,Retail trade,Buy,74.6,USD
NVTS,Navitas Semiconductor Corporation,-18.22627975220086,36737836,0.8669817955901349,5861526167,USD,,-0.6271,USD,-19.24320212968244,0,Electronic technology,Neutral,25.08,USD
M,Macy's Inc,-3.777681285280073,7497398,0.9123803909013256,5828921239,USD,9.116715349487803,2.4307,USD,22.90539515598927,3.33348375451264,Retail trade,Neutral,22.16,USD
AXTI,AXT Inc,-15.992074724030559,9781417,1.1271073926923065,5825280652.999999,USD,,-0.3174,USD,25.59774964838255,0,Electronic technology,Buy,89.04,USD
BB,BlackBerry Limited,-8.994197292069629,70458552,1.2511905422115273,5514838329.391437,USD,108.04387201221664,0.08709425000000001,USD,,0,Technology services,Neutral,9.41,USD
ZETA,Zeta Global Holdings Corp.,-4.881209503239737,9621261,0.9097936501946159,5488652739,USD,,-0.1046,USD,64.05498281786942,0,Technology services,Strong buy,22.02,USD
ONDS,Ondas Inc,-12.865497076023399,63879050,0.6254837185601203,5294319783,USD,52.0979020979021,0.2002,USD,,0,Electronic technology,Strong buy,10.43,USD
USAR,"USA Rare Earth, Inc.",-17.084870848708494,23687713,1.3254005033348846,5011604265,USD,,-3.8839,USD,-581.3359771966788,0,Producer manufacturing,Strong buy,22.47,USD
PLUG,"Plug Power, Inc.",-10.69444444444445,79374750,0.940548571174898,4485147009.999999,USD,,-1.2976,USD,42.86720676294469,0,Electronic technology,Neutral,3.215,USD
BTDR,Bitdeer Technologies Group,-11.003565970453389,15788004,1.1610307382368836,4250689278,USD,,-2.4604,USD,-28.641639652828598,0,Technology services,Strong buy,17.47,USD
FLNC,"Fluence Energy, Inc.",-15.616942909760583,12912435,0.8909745415085755,4222557482.999999,USD,,-0.3694,USD,-25.00846023688664,0,Producer manufacturing,Neutral,22.91,USD
CLSK,"CleanSpark, Inc.",-7.0917759237187195,39577244,1.6744674018995858,4000528300.9999995,USD,,-2.1014,USD,-126.29765237992679,0,Technology services,Strong buy,15.59,USD
RDW,Redwire Corporation,-13.905739617358845,54048796,0.7818815314538121,3670050751.0000005,USD,,-2.6879,USD,-18.97574362606233,0,Electronic technology,Buy,18.45,USD
PVH,PVH Corp.,-0.460593654042988,2079317,1.2875744600272176,3584561004,USD,24.693709134767982,3.1506,USD,-55.59408033826638,0.19280205655527,Consumer non-durables,Buy,77.8,USD
INOD,Innodata Inc.,-16.074074074074073,2127514,1.0673845062444718,3329866830,USD,91.9559924249256,1.1089,USD,6.635253389749009,0,Technology services,Strong buy,101.97,USD
INFQ,"Infleqtion, Inc.",-14.10029498525073,19441348,0.520518248689454,3176946724.9999995,USD,,-1.5417,USD,,0,Electronic technology,Strong buy,14.56,USD
KEEL,Keel Infrastructure Corp.,-13.490725126475544,113713051,2.5259112759562687,3097640855,USD,,-0.6507,USD,-186.14775725593665,0,Technology services,Strong buy,5.13,USD
AEHR,Aehr Test Systems,-15.551552581917994,2352316,1.0948621836531667,3096572829.0000005,USD,,-0.3783,USD,-148.74371859296483,0,Electronic technology,Buy,98.45,USD
PENG,"Penguin Solutions, Inc.",-15.879707700955588,4794893,1.4650179962915733,3037745920,USD,85514.28571428571,0.0007,USD,,0,Electronic technology,Strong buy,59.86,USD
WOLF,"Wolfspeed, Inc.",-17.89442290486132,7787805,0.7876053979545696,2661549856,USD,,-17.2532,USD,-106.57319715999569,0,Electronic technology,Neutral,55.06,USD
TE,T1 Energy Inc.,-19.12521440823328,41342488,0.7894509215009266,2633529032,USD,,-2.0321,USD,34.17233560090704,0,Producer manufacturing,Strong buy,9.43,USD
POET,POET Technologies Inc.,-23.36025848142165,57199193,1.5094036049790174,2046981541,USD,,-0.7242,USD,-11.175928768805646,0,Producer manufacturing,No rating,11.86,USD
